,frame,label,trackId,x,y,sceneId,metaId
5833,frame282.jpg,handle,15,628.0,404.5,Adam-120-A-2-5-12,14
5838,frame287.jpg,handle,15,630.5,400.5,Adam-120-A-2-5-12,14
5843,frame292.jpg,handle,15,634.0,398.5,Adam-120-A-2-5-12,14
5848,frame297.jpg,handle,15,634.5,398.5,Adam-120-A-2-5-12,14
5853,frame302.jpg,handle,15,634.0,401.0,Adam-120-A-2-5-12,14
5858,frame307.jpg,handle,15,630.0,408.0,Adam-120-A-2-5-12,14
5863,frame312.jpg,handle,15,623.0,422.5,Adam-120-A-2-5-12,14
5868,frame317.jpg,handle,15,616.0,448.5,Adam-120-A-2-5-12,14
5873,frame322.jpg,handle,15,614.0,484.5,Adam-120-A-2-5-12,14
5878,frame327.jpg,handle,15,635.0,525.5,Adam-120-A-2-5-12,14
5883,frame332.jpg,middle,15,609.5,575.5,Adam-120-A-2-5-12,14
5888,frame337.jpg,head,15,704.5,735.0,Adam-120-A-2-5-12,14
5893,frame342.jpg,head,15,906.0,647.0,Adam-120-A-2-5-12,14
5898,frame347.jpg,handle,15,772.0,509.0,Adam-120-A-2-5-12,14
5903,frame353.jpg,handle,15,794.5,466.0,Adam-120-A-2-5-12,14
5906,frame71.jpg,handle,16,687.0,559.0,Adam-120-A-5-1-34,15
5911,frame81.jpg,handle,16,686.0,559.0,Adam-120-A-5-1-34,15
5916,frame92.jpg,handle,16,680.5,559.0,Adam-120-A-5-1-34,15
5921,frame102.jpg,handle,16,674.0,558.0,Adam-120-A-5-1-34,15
5926,frame111.jpg,handle,16,665.0,556.0,Adam-120-A-5-1-34,15
5931,frame122.jpg,head,16,538.0,631.0,Adam-120-A-5-1-34,15
5936,frame132.jpg,head,16,518.0,571.5,Adam-120-A-5-1-34,15
5941,frame141.jpg,handle,16,623.0,528.5,Adam-120-A-5-1-34,15
5946,frame152.jpg,head,16,540.0,435.5,Adam-120-A-5-1-34,15
5951,frame162.jpg,head,16,578.0,379.5,Adam-120-A-5-1-34,15
5956,frame171.jpg,head,16,621.5,342.0,Adam-120-A-5-1-34,15
5961,frame181.jpg,head,16,671.0,315.0,Adam-120-A-5-1-34,15
5966,frame192.jpg,head,16,721.0,314.5,Adam-120-A-5-1-34,15
5971,frame201.jpg,head,16,748.0,322.0,Adam-120-A-5-1-34,15
5976,frame211.jpg,head,16,764.5,331.5,Adam-120-A-5-1-34,15
5981,frame222.jpg,head,16,761.0,335.0,Adam-120-A-5-1-34,15
5986,frame231.jpg,head,16,730.0,332.5,Adam-120-A-5-1-34,15
5991,frame241.jpg,head,16,631.0,370.0,Adam-120-A-5-1-34,15
5996,frame252.jpg,handle,16,682.5,555.0,Adam-120-A-5-1-34,15
6001,frame262.jpg,handle,16,752.0,533.0,Adam-120-A-5-1-34,15
6006,frame271.jpg,head,16,886.0,357.0,Adam-120-A-5-1-34,15
6011,frame284.jpg,head,16,713.5,303.5,Adam-120-A-5-1-34,15
6016,frame294.jpg,head,16,625.5,316.5,Adam-120-A-5-1-34,15
6021,frame303.jpg,head,16,576.0,340.0,Adam-120-A-5-1-34,15
6026,frame314.jpg,handle,16,683.5,355.0,Adam-120-A-5-1-34,15
6031,frame324.jpg,handle,16,659.5,361.5,Adam-120-A-5-1-34,15
6036,frame333.jpg,handle,16,642.5,368.0,Adam-120-A-5-1-34,15
6041,frame344.jpg,handle,16,626.0,375.5,Adam-120-A-5-1-34,15
6046,frame79.jpg,middle,16,669.5,642.0,Adam-120-A-5-1-34,15
6051,frame90.jpg,head,16,635.0,714.5,Adam-120-A-5-1-34,15
6056,frame100.jpg,head,16,612.0,705.0,Adam-120-A-5-1-34,15
6061,frame109.jpg,head,16,582.5,685.0,Adam-120-A-5-1-34,15
6066,frame120.jpg,handle,16,653.5,553.0,Adam-120-A-5-1-34,15
6071,frame130.jpg,handle,16,639.0,543.5,Adam-120-A-5-1-34,15
6076,frame139.jpg,handle,16,626.0,532.5,Adam-120-A-5-1-34,15
6081,frame152.jpg,middle,16,572.0,472.5,Adam-120-A-5-1-34,15
6086,frame162.jpg,middle,16,587.0,428.5,Adam-120-A-5-1-34,15
6091,frame171.jpg,middle,16,610.5,396.0,Adam-120-A-5-1-34,15
6096,frame181.jpg,middle,16,639.0,371.0,Adam-120-A-5-1-34,15
6101,frame192.jpg,middle,16,669.0,357.5,Adam-120-A-5-1-34,15
6106,frame201.jpg,middle,16,688.0,356.0,Adam-120-A-5-1-34,15
6111,frame211.jpg,middle,16,699.5,355.5,Adam-120-A-5-1-34,15
6116,frame222.jpg,middle,16,698.0,361.0,Adam-120-A-5-1-34,15
6121,frame231.jpg,middle,16,674.0,373.5,Adam-120-A-5-1-34,15
6126,frame241.jpg,middle,16,619.0,427.0,Adam-120-A-5-1-34,15
6131,frame252.jpg,head,16,565.5,641.5,Adam-120-A-5-1-34,15
6136,frame262.jpg,middle,16,847.0,568.0,Adam-120-A-5-1-34,15
6141,frame271.jpg,middle,16,847.0,413.0,Adam-120-A-5-1-34,15
6146,frame284.jpg,middle,16,746.5,341.5,Adam-120-A-5-1-34,15
6151,frame294.jpg,middle,16,679.5,333.5,Adam-120-A-5-1-34,15
6156,frame303.jpg,middle,16,644.0,343.0,Adam-120-A-5-1-34,15
6161,frame314.jpg,middle,16,616.5,358.5,Adam-120-A-5-1-34,15
6166,frame324.jpg,middle,16,610.0,371.0,Adam-120-A-5-1-34,15
6171,frame333.jpg,middle,16,614.0,381.5,Adam-120-A-5-1-34,15
6176,frame344.jpg,middle,16,628.0,392.5,Adam-120-A-5-1-34,15
6181,frame79.jpg,head,16,649.5,720.0,Adam-120-A-5-1-34,15
6186,frame90.jpg,middle,16,660.0,638.5,Adam-120-A-5-1-34,15
6191,frame100.jpg,middle,16,645.0,636.0,Adam-120-A-5-1-34,15
6196,frame109.jpg,middle,16,624.5,625.0,Adam-120-A-5-1-34,15
6201,frame120.jpg,middle,16,600.0,599.5,Adam-120-A-5-1-34,15
6206,frame130.jpg,middle,16,579.5,568.5,Adam-120-A-5-1-34,15
6211,frame152.jpg,handle,16,609.5,505.0,Adam-120-A-5-1-34,15
6216,frame164.jpg,handle,16,602.5,472.5,Adam-120-A-5-1-34,15
6221,frame173.jpg,handle,16,604.5,449.0,Adam-120-A-5-1-34,15
6226,frame184.jpg,handle,16,614.0,425.5,Adam-120-A-5-1-34,15
6231,frame194.jpg,handle,16,622.5,409.0,Adam-120-A-5-1-34,15
6236,frame203.jpg,handle,16,630.0,401.0,Adam-120-A-5-1-34,15
6241,frame213.jpg,handle,16,635.5,397.0,Adam-120-A-5-1-34,15
6246,frame224.jpg,handle,16,631.5,405.5,Adam-120-A-5-1-34,15
6251,frame233.jpg,handle,16,622.0,433.5,Adam-120-A-5-1-34,15
6256,frame243.jpg,handle,16,620.5,503.0,Adam-120-A-5-1-34,15
6261,frame258.jpg,head,16,814.0,723.0,Adam-120-A-5-1-34,15
6266,frame267.jpg,handle,16,783.5,501.0,Adam-120-A-5-1-34,15
6271,frame280.jpg,handle,16,788.5,404.0,Adam-120-A-5-1-34,15
6276,frame290.jpg,handle,16,754.0,370.0,Adam-120-A-5-1-34,15
6281,frame299.jpg,handle,16,735.5,358.0,Adam-120-A-5-1-34,15
6286,frame309.jpg,head,16,558.0,355.5,Adam-120-A-5-1-34,15
6291,frame320.jpg,head,16,556.5,381.5,Adam-120-A-5-1-34,15
6296,frame329.jpg,head,16,576.5,396.5,Adam-120-A-5-1-34,15
6301,frame339.jpg,head,16,615.0,407.5,Adam-120-A-5-1-34,15
6304,frame117.jpg,handle,17,687.5,561.0,Adam-120-A-5-2-35,16
6309,frame127.jpg,handle,17,685.0,561.0,Adam-120-A-5-2-35,16
6314,frame137.jpg,handle,17,681.0,560.5,Adam-120-A-5-2-35,16
6319,frame147.jpg,handle,17,672.0,560.5,Adam-120-A-5-2-35,16
6324,frame157.jpg,handle,17,662.5,558.0,Adam-120-A-5-2-35,16
6329,frame167.jpg,head,17,537.5,629.5,Adam-120-A-5-2-35,16
6334,frame177.jpg,head,17,516.5,565.0,Adam-120-A-5-2-35,16
6339,frame191.jpg,head,17,527.5,464.5,Adam-120-A-5-2-35,16
6344,frame201.jpg,head,17,563.0,399.5,Adam-120-A-5-2-35,16
6349,frame211.jpg,head,17,612.5,350.0,Adam-120-A-5-2-35,16
6354,frame221.jpg,head,17,668.0,324.5,Adam-120-A-5-2-35,16
6359,frame231.jpg,head,17,715.0,318.5,Adam-120-A-5-2-35,16
6364,frame241.jpg,head,17,747.5,327.0,Adam-120-A-5-2-35,16
6369,frame251.jpg,head,17,764.0,337.0,Adam-120-A-5-2-35,16
6374,frame261.jpg,head,17,762.5,340.5,Adam-120-A-5-2-35,16
6379,frame271.jpg,head,17,729.5,337.5,Adam-120-A-5-2-35,16
6384,frame281.jpg,head,17,635.5,370.5,Adam-120-A-5-2-35,16
6389,frame291.jpg,head,17,549.0,591.5,Adam-120-A-5-2-35,16
6394,frame301.jpg,handle,17,741.0,541.0,Adam-120-A-5-2-35,16
6399,frame311.jpg,head,17,940.5,380.5,Adam-120-A-5-2-35,16
6404,frame321.jpg,head,17,790.5,290.5,Adam-120-A-5-2-35,16
6409,frame331.jpg,head,17,674.0,289.0,Adam-120-A-5-2-35,16
6414,frame341.jpg,head,17,597.5,315.5,Adam-120-A-5-2-35,16
6419,frame351.jpg,middle,17,635.0,348.0,Adam-120-A-5-2-35,16
6424,frame117.jpg,middle,17,672.5,644.5,Adam-120-A-5-2-35,16
6429,frame127.jpg,middle,17,670.0,642.5,Adam-120-A-5-2-35,16
6434,frame137.jpg,head,17,632.0,714.0,Adam-120-A-5-2-35,16
6439,frame147.jpg,head,17,606.0,702.0,Adam-120-A-5-2-35,16
6444,frame157.jpg,head,17,571.0,676.5,Adam-120-A-5-2-35,16
6449,frame167.jpg,handle,17,647.5,552.5,Adam-120-A-5-2-35,16
6454,frame177.jpg,handle,17,631.5,540.5,Adam-120-A-5-2-35,16
6459,frame191.jpg,middle,17,566.5,491.5,Adam-120-A-5-2-35,16
6464,frame201.jpg,middle,17,580.0,445.5,Adam-120-A-5-2-35,16
6469,frame211.jpg,middle,17,604.5,405.0,Adam-120-A-5-2-35,16
6474,frame221.jpg,middle,17,635.0,376.5,Adam-120-A-5-2-35,16
6479,frame231.jpg,middle,17,666.0,359.5,Adam-120-A-5-2-35,16
6484,frame241.jpg,middle,17,688.5,359.0,Adam-120-A-5-2-35,16
6489,frame251.jpg,middle,17,697.0,361.0,Adam-120-A-5-2-35,16
6494,frame261.jpg,middle,17,695.5,362.5,Adam-120-A-5-2-35,16
6499,frame271.jpg,middle,17,675.5,372.5,Adam-120-A-5-2-35,16
6504,frame281.jpg,middle,17,619.5,425.5,Adam-120-A-5-2-35,16
6509,frame291.jpg,handle,17,673.0,553.5,Adam-120-A-5-2-35,16
6514,frame301.jpg,middle,17,810.0,608.5,Adam-120-A-5-2-35,16
6519,frame311.jpg,middle,17,870.5,435.5,Adam-120-A-5-2-35,16
6524,frame321.jpg,middle,17,794.5,346.5,Adam-120-A-5-2-35,16
6529,frame331.jpg,middle,17,719.0,324.0,Adam-120-A-5-2-35,16
6534,frame341.jpg,middle,17,659.5,331.5,Adam-120-A-5-2-35,16
6539,frame351.jpg,handle,17,701.5,354.0,Adam-120-A-5-2-35,16
6544,frame117.jpg,head,17,653.5,722.5,Adam-120-A-5-2-35,16
6549,frame127.jpg,head,17,647.0,720.5,Adam-120-A-5-2-35,16
6554,frame137.jpg,middle,17,658.0,638.0,Adam-120-A-5-2-35,16
6559,frame147.jpg,middle,17,642.0,631.0,Adam-120-A-5-2-35,16
6564,frame157.jpg,middle,17,619.0,616.5,Adam-120-A-5-2-35,16
6569,frame167.jpg,middle,17,594.5,593.5,Adam-120-A-5-2-35,16
6574,frame177.jpg,middle,17,575.5,557.0,Adam-120-A-5-2-35,16
6579,frame195.jpg,handle,17,605.5,506.0,Adam-120-A-5-2-35,16
6584,frame205.jpg,handle,17,600.0,478.5,Adam-120-A-5-2-35,16
6589,frame215.jpg,handle,17,604.5,449.0,Adam-120-A-5-2-35,16
6594,frame225.jpg,handle,17,612.0,426.5,Adam-120-A-5-2-35,16
6599,frame235.jpg,handle,17,622.5,410.5,Adam-120-A-5-2-35,16
6604,frame245.jpg,handle,17,631.0,400.5,Adam-120-A-5-2-35,16
6609,frame255.jpg,handle,17,633.5,398.0,Adam-120-A-5-2-35,16
6614,frame265.jpg,handle,17,629.5,408.0,Adam-120-A-5-2-35,16
6619,frame275.jpg,handle,17,617.0,441.0,Adam-120-A-5-2-35,16
6624,frame285.jpg,handle,17,626.0,517.5,Adam-120-A-5-2-35,16
6629,frame295.jpg,head,17,661.5,724.5,Adam-120-A-5-2-35,16
6634,frame305.jpg,head,17,972.0,542.0,Adam-120-A-5-2-35,16
6639,frame315.jpg,handle,17,798.0,444.5,Adam-120-A-5-2-35,16
6644,frame325.jpg,handle,17,780.5,385.5,Adam-120-A-5-2-35,16
6649,frame335.jpg,handle,17,747.5,362.5,Adam-120-A-5-2-35,16
6654,frame345.jpg,handle,17,715.0,355.5,Adam-120-A-5-2-35,16
6659,frame355.jpg,head,17,577.5,371.0,Adam-120-A-5-2-35,16
6662,frame61.jpg,handle,18,690.5,564.0,Adam-120-A-5-3-36,17
6667,frame71.jpg,handle,18,687.5,564.0,Adam-120-A-5-3-36,17
6672,frame81.jpg,handle,18,683.0,564.5,Adam-120-A-5-3-36,17
6677,frame91.jpg,handle,18,674.5,564.5,Adam-120-A-5-3-36,17
6682,frame101.jpg,handle,18,663.5,560.5,Adam-120-A-5-3-36,17
6687,frame111.jpg,head,18,534.0,618.5,Adam-120-A-5-3-36,17
6692,frame121.jpg,handle,18,633.5,541.5,Adam-120-A-5-3-36,17
6697,frame135.jpg,head,18,538.5,456.0,Adam-120-A-5-3-36,17
6702,frame145.jpg,head,18,571.5,389.5,Adam-120-A-5-3-36,17
6707,frame155.jpg,head,18,621.0,342.5,Adam-120-A-5-3-36,17
6712,frame165.jpg,head,18,676.0,319.0,Adam-120-A-5-3-36,17
6717,frame175.jpg,head,18,723.0,316.5,Adam-120-A-5-3-36,17
6722,frame185.jpg,head,18,754.5,326.0,Adam-120-A-5-3-36,17
6727,frame195.jpg,head,18,768.0,335.0,Adam-120-A-5-3-36,17
6732,frame205.jpg,head,18,764.0,336.5,Adam-120-A-5-3-36,17
6737,frame215.jpg,head,18,727.0,332.0,Adam-120-A-5-3-36,17
6742,frame225.jpg,handle,18,619.5,491.0,Adam-120-A-5-3-36,17
6747,frame237.jpg,handle,18,696.0,558.0,Adam-120-A-5-3-36,17
6752,frame247.jpg,handle,18,764.0,531.0,Adam-120-A-5-3-36,17
6757,frame257.jpg,head,18,896.0,340.0,Adam-120-A-5-3-36,17
6762,frame267.jpg,head,18,753.5,284.5,Adam-120-A-5-3-36,17
6767,frame277.jpg,head,18,649.5,292.5,Adam-120-A-5-3-36,17
6772,frame287.jpg,head,18,584.0,323.5,Adam-120-A-5-3-36,17
6777,frame297.jpg,middle,18,636.0,354.5,Adam-120-A-5-3-36,17
6782,frame307.jpg,handle,18,678.5,358.0,Adam-120-A-5-3-36,17
6787,frame317.jpg,handle,18,669.5,364.5,Adam-120-A-5-3-36,17
6792,frame65.jpg,middle,18,675.0,647.0,Adam-120-A-5-3-36,17
6797,frame75.jpg,middle,18,665.5,644.0,Adam-120-A-5-3-36,17
6802,frame85.jpg,head,18,619.5,711.5,Adam-120-A-5-3-36,17
6807,frame95.jpg,head,18,586.5,691.0,Adam-120-A-5-3-36,17
6812,frame105.jpg,handle,18,658.0,558.0,Adam-120-A-5-3-36,17
6817,frame115.jpg,handle,18,642.5,550.0,Adam-120-A-5-3-36,17
6822,frame131.jpg,middle,18,571.5,505.0,Adam-120-A-5-3-36,17
6827,frame141.jpg,handle,18,610.5,495.0,Adam-120-A-5-3-36,17
6832,frame151.jpg,middle,18,598.0,413.5,Adam-120-A-5-3-36,17
6837,frame161.jpg,middle,18,629.0,380.0,Adam-120-A-5-3-36,17
6842,frame171.jpg,middle,18,657.5,362.5,Adam-120-A-5-3-36,17
6847,frame181.jpg,middle,18,684.0,357.0,Adam-120-A-5-3-36,17
6852,frame191.jpg,middle,18,696.5,359.0,Adam-120-A-5-3-36,17
6857,frame201.jpg,middle,18,702.0,359.0,Adam-120-A-5-3-36,17
6862,frame211.jpg,middle,18,685.0,368.0,Adam-120-A-5-3-36,17
6867,frame221.jpg,middle,18,641.5,396.5,Adam-120-A-5-3-36,17
6872,frame235.jpg,head,18,560.5,625.0,Adam-120-A-5-3-36,17
6877,frame245.jpg,middle,18,836.0,601.0,Adam-120-A-5-3-36,17
6882,frame255.jpg,middle,18,866.5,420.0,Adam-120-A-5-3-36,17
6887,frame265.jpg,middle,18,791.5,341.0,Adam-120-A-5-3-36,17
6892,frame275.jpg,middle,18,714.5,322.5,Adam-120-A-5-3-36,17
6897,frame285.jpg,middle,18,660.0,330.0,Adam-120-A-5-3-36,17
6902,frame295.jpg,handle,18,701.0,352.0,Adam-120-A-5-3-36,17
6907,frame305.jpg,middle,18,647.5,369.5,Adam-120-A-5-3-36,17
6912,frame315.jpg,middle,18,674.5,392.0,Adam-120-A-5-3-36,17
6917,frame63.jpg,head,18,658.0,726.0,Adam-120-A-5-3-36,17
6922,frame73.jpg,head,18,646.0,722.0,Adam-120-A-5-3-36,17
6927,frame83.jpg,middle,18,656.5,638.5,Adam-120-A-5-3-36,17
6932,frame93.jpg,middle,18,636.0,631.0,Adam-120-A-5-3-36,17
6937,frame103.jpg,middle,18,611.0,615.0,Adam-120-A-5-3-36,17
6942,frame113.jpg,middle,18,587.5,582.5,Adam-120-A-5-3-36,17
6947,frame133.jpg,handle,18,615.5,517.0,Adam-120-A-5-3-36,17
6952,frame147.jpg,handle,18,605.0,479.5,Adam-120-A-5-3-36,17
6957,frame157.jpg,handle,18,607.5,451.0,Adam-120-A-5-3-36,17
6962,frame167.jpg,handle,18,616.0,427.5,Adam-120-A-5-3-36,17
6967,frame177.jpg,handle,18,623.0,408.0,Adam-120-A-5-3-36,17
6972,frame187.jpg,handle,18,633.5,401.0,Adam-120-A-5-3-36,17
6977,frame197.jpg,handle,18,635.5,395.0,Adam-120-A-5-3-36,17
6982,frame207.jpg,handle,18,633.5,405.0,Adam-120-A-5-3-36,17
6987,frame217.jpg,handle,18,621.5,434.5,Adam-120-A-5-3-36,17
6992,frame229.jpg,handle,18,632.0,526.0,Adam-120-A-5-3-36,17
6997,frame241.jpg,head,18,783.5,739.5,Adam-120-A-5-3-36,17
7002,frame251.jpg,handle,18,789.0,505.0,Adam-120-A-5-3-36,17
7007,frame261.jpg,handle,18,803.5,423.0,Adam-120-A-5-3-36,17
7012,frame271.jpg,handle,18,775.5,378.5,Adam-120-A-5-3-36,17
7017,frame281.jpg,handle,18,741.5,356.5,Adam-120-A-5-3-36,17
7022,frame291.jpg,handle,18,711.0,353.0,Adam-120-A-5-3-36,17
7027,frame301.jpg,head,18,600.0,384.0,Adam-120-A-5-3-36,17
7032,frame311.jpg,head,18,665.0,414.5,Adam-120-A-5-3-36,17
7037,frame321.jpg,head,18,726.5,429.0,Adam-120-A-5-3-36,17
7038,frame119.jpg,handle,19,667.5,560.5,Adam-120-A-5-4-37,18
7043,frame129.jpg,head,19,536.5,609.0,Adam-120-A-5-4-37,18
7048,frame139.jpg,handle,19,636.5,539.0,Adam-120-A-5-4-37,18
7053,frame149.jpg,head,19,533.0,469.5,Adam-120-A-5-4-37,18
7058,frame159.jpg,head,19,566.5,404.5,Adam-120-A-5-4-37,18
7063,frame169.jpg,head,19,613.0,353.0,Adam-120-A-5-4-37,18
7068,frame177.jpg,head,19,654.5,327.0,Adam-120-A-5-4-37,18
7073,frame187.jpg,head,19,706.0,313.5,Adam-120-A-5-4-37,18
7078,frame197.jpg,head,19,745.0,318.5,Adam-120-A-5-4-37,18
7083,frame205.jpg,head,19,766.5,327.5,Adam-120-A-5-4-37,18
7088,frame215.jpg,head,19,776.5,334.5,Adam-120-A-5-4-37,18
7093,frame223.jpg,head,19,771.5,333.5,Adam-120-A-5-4-37,18
7098,frame232.jpg,head,19,739.0,330.0,Adam-120-A-5-4-37,18
7103,frame241.jpg,head,19,653.5,358.0,Adam-120-A-5-4-37,18
7108,frame251.jpg,head,19,547.5,556.5,Adam-120-A-5-4-37,18
7113,frame261.jpg,handle,19,739.5,550.0,Adam-120-A-5-4-37,18
7118,frame271.jpg,head,19,960.5,411.5,Adam-120-A-5-4-37,18
7123,frame281.jpg,head,19,828.5,300.0,Adam-120-A-5-4-37,18
7128,frame291.jpg,head,19,703.5,281.5,Adam-120-A-5-4-37,18
7133,frame299.jpg,middle,19,692.0,326.0,Adam-120-A-5-4-37,18
7138,frame309.jpg,head,19,591.5,337.0,Adam-120-A-5-4-37,18
7143,frame319.jpg,handle,19,700.0,354.5,Adam-120-A-5-4-37,18
7148,frame329.jpg,handle,19,685.5,359.5,Adam-120-A-5-4-37,18
7153,frame339.jpg,handle,19,680.0,363.5,Adam-120-A-5-4-37,18
7158,frame349.jpg,handle,19,679.0,366.5,Adam-120-A-5-4-37,18
7163,frame359.jpg,handle,19,679.5,370.5,Adam-120-A-5-4-37,18
7168,frame127.jpg,handle,19,655.0,554.0,Adam-120-A-5-4-37,18
7173,frame137.jpg,middle,19,586.5,552.5,Adam-120-A-5-4-37,18
7178,frame147.jpg,middle,19,579.5,508.0,Adam-120-A-5-4-37,18
7183,frame157.jpg,middle,19,585.5,460.5,Adam-120-A-5-4-37,18
7188,frame167.jpg,middle,19,603.0,415.5,Adam-120-A-5-4-37,18
7193,frame175.jpg,middle,19,624.5,388.0,Adam-120-A-5-4-37,18
7198,frame185.jpg,middle,19,656.0,367.0,Adam-120-A-5-4-37,18
7203,frame195.jpg,middle,19,685.0,355.5,Adam-120-A-5-4-37,18
7208,frame203.jpg,middle,19,696.0,356.5,Adam-120-A-5-4-37,18
7213,frame213.jpg,middle,19,707.5,357.0,Adam-120-A-5-4-37,18
7218,frame221.jpg,middle,19,706.0,360.0,Adam-120-A-5-4-37,18
7223,frame231.jpg,middle,19,688.0,364.5,Adam-120-A-5-4-37,18
7228,frame239.jpg,middle,19,646.5,398.5,Adam-120-A-5-4-37,18
7233,frame249.jpg,middle,19,602.5,521.5,Adam-120-A-5-4-37,18
7238,frame259.jpg,middle,19,756.5,652.5,Adam-120-A-5-4-37,18
7243,frame269.jpg,middle,19,890.0,486.0,Adam-120-A-5-4-37,18
7248,frame279.jpg,middle,19,837.5,365.5,Adam-120-A-5-4-37,18
7253,frame291.jpg,middle,19,744.5,328.5,Adam-120-A-5-4-37,18
7258,frame299.jpg,handle,19,757.0,361.0,Adam-120-A-5-4-37,18
7263,frame309.jpg,middle,19,654.5,340.0,Adam-120-A-5-4-37,18
7268,frame319.jpg,middle,19,653.0,361.0,Adam-120-A-5-4-37,18
7273,frame329.jpg,middle,19,665.0,375.5,Adam-120-A-5-4-37,18
7278,frame339.jpg,middle,19,700.0,392.5,Adam-120-A-5-4-37,18
7283,frame349.jpg,middle,19,722.0,398.5,Adam-120-A-5-4-37,18
7288,frame359.jpg,middle,19,738.0,399.5,Adam-120-A-5-4-37,18
7293,frame127.jpg,middle,19,598.5,589.0,Adam-120-A-5-4-37,18
7298,frame141.jpg,handle,19,634.0,535.5,Adam-120-A-5-4-37,18
7303,frame157.jpg,handle,19,616.5,498.5,Adam-120-A-5-4-37,18
7308,frame167.jpg,handle,19,610.0,469.5,Adam-120-A-5-4-37,18
7313,frame175.jpg,handle,19,613.0,446.5,Adam-120-A-5-4-37,18
7318,frame185.jpg,handle,19,620.5,423.0,Adam-120-A-5-4-37,18
7323,frame195.jpg,handle,19,631.5,408.5,Adam-120-A-5-4-37,18
7328,frame203.jpg,handle,19,638.0,400.0,Adam-120-A-5-4-37,18
7333,frame213.jpg,handle,19,642.0,397.0,Adam-120-A-5-4-37,18
7338,frame221.jpg,handle,19,642.0,398.5,Adam-120-A-5-4-37,18
7343,frame231.jpg,handle,19,633.0,415.0,Adam-120-A-5-4-37,18
7348,frame239.jpg,handle,19,622.0,458.0,Adam-120-A-5-4-37,18
7353,frame249.jpg,handle,19,656.5,534.5,Adam-120-A-5-4-37,18
7358,frame261.jpg,head,19,874.0,704.0,Adam-120-A-5-4-37,18
7363,frame271.jpg,handle,19,804.5,492.5,Adam-120-A-5-4-37,18
7368,frame281.jpg,handle,19,813.0,415.5,Adam-120-A-5-4-37,18
7373,frame292.jpg,handle,19,779.5,373.0,Adam-120-A-5-4-37,18
7378,frame303.jpg,handle,19,744.0,356.5,Adam-120-A-5-4-37,18
7383,frame313.jpg,handle,19,713.0,353.5,Adam-120-A-5-4-37,18
7388,frame323.jpg,head,19,629.0,385.5,Adam-120-A-5-4-37,18
7393,frame333.jpg,head,19,690.0,408.0,Adam-120-A-5-4-37,18
7398,frame343.jpg,head,19,741.0,421.5,Adam-120-A-5-4-37,18
7403,frame353.jpg,head,19,777.0,425.5,Adam-120-A-5-4-37,18
7407,frame1.jpg,handle,20,687.5,556.5,Adam-120-A-5-5-33,19
7412,frame11.jpg,handle,20,684.5,556.0,Adam-120-A-5-5-33,19
7417,frame21.jpg,handle,20,681.5,556.0,Adam-120-A-5-5-33,19
7422,frame31.jpg,handle,20,675.0,556.0,Adam-120-A-5-5-33,19
7427,frame41.jpg,handle,20,667.0,554.0,Adam-120-A-5-5-33,19
7432,frame51.jpg,handle,20,654.5,550.0,Adam-120-A-5-5-33,19
7437,frame61.jpg,head,20,523.5,597.0,Adam-120-A-5-5-33,19
7442,frame71.jpg,middle,20,557.0,533.0,Adam-120-A-5-5-33,19
7447,frame85.jpg,head,20,542.0,431.0,Adam-120-A-5-5-33,19
7452,frame95.jpg,head,20,585.0,372.5,Adam-120-A-5-5-33,19
7457,frame105.jpg,head,20,636.5,333.5,Adam-120-A-5-5-33,19
7462,frame115.jpg,head,20,690.5,315.0,Adam-120-A-5-5-33,19
7467,frame125.jpg,head,20,733.0,318.5,Adam-120-A-5-5-33,19
7472,frame135.jpg,head,20,760.5,330.5,Adam-120-A-5-5-33,19
7477,frame145.jpg,head,20,770.5,339.0,Adam-120-A-5-5-33,19
7482,frame155.jpg,head,20,764.5,338.5,Adam-120-A-5-5-33,19
7487,frame165.jpg,head,20,722.5,334.5,Adam-120-A-5-5-33,19
7492,frame175.jpg,head,20,612.0,387.0,Adam-120-A-5-5-33,19
7497,frame185.jpg,handle,20,688.5,550.0,Adam-120-A-5-5-33,19
7502,frame195.jpg,handle,20,752.0,526.5,Adam-120-A-5-5-33,19
7507,frame205.jpg,head,20,858.0,334.5,Adam-120-A-5-5-33,19
7512,frame215.jpg,head,20,707.5,305.5,Adam-120-A-5-5-33,19
7517,frame225.jpg,head,20,613.5,328.5,Adam-120-A-5-5-33,19
7522,frame235.jpg,handle,20,701.0,358.0,Adam-120-A-5-5-33,19
7527,frame245.jpg,handle,20,678.5,359.5,Adam-120-A-5-5-33,19
7532,frame255.jpg,handle,20,668.0,368.5,Adam-120-A-5-5-33,19
7537,frame265.jpg,handle,20,664.0,373.0,Adam-120-A-5-5-33,19
7542,frame275.jpg,handle,20,668.5,378.0,Adam-120-A-5-5-33,19
7547,frame9.jpg,middle,20,671.0,641.0,Adam-120-A-5-5-33,19
7552,frame19.jpg,middle,20,664.5,638.5,Adam-120-A-5-5-33,19
7557,frame29.jpg,head,20,624.0,709.5,Adam-120-A-5-5-33,19
7562,frame39.jpg,head,20,595.0,693.5,Adam-120-A-5-5-33,19
7567,frame49.jpg,head,20,558.5,661.5,Adam-120-A-5-5-33,19
7572,frame59.jpg,handle,20,644.5,543.5,Adam-120-A-5-5-33,19
7577,frame69.jpg,middle,20,575.0,539.0,Adam-120-A-5-5-33,19
