,filename,width,height,class,xmin,ymin,xmax,ymax
4361,Arvin-S-A-1-5-5_frame122.jpg,1280,1024,1,833,186,860,206
4362,Arvin-S-A-1-5-5_frame152.jpg,1280,1024,1,601,225,634,254
4363,Arvin-S-A-1-5-5_frame174.jpg,1280,1024,1,1139,633,1171,684
4364,Arvin-S-A-1-5-5_frame182.jpg,1280,1024,1,1042,262,1075,294
4365,Arvin-S-A-1-5-5_frame128.jpg,1280,1024,1,855,201,879,223
4366,Arvin-S-A-1-5-5_frame190.jpg,1280,1024,1,807,143,839,157
4367,Arvin-S-A-1-5-5_frame20.jpg,1280,1024,1,738,920,751,939
4368,Arvin-S-A-1-5-5_frame124.jpg,1280,1024,1,844,193,870,213
4370,Arvin-S-A-1-5-5_frame154.jpg,1280,1024,1,542,262,574,295
4371,Arvin-S-A-1-5-5_frame82.jpg,1280,1024,1,359,365,378,393
4372,Arvin-S-A-1-5-5_frame72.jpg,1280,1024,1,317,545,341,574
4373,Arvin-S-A-1-5-5_frame230.jpg,1280,1024,1,663,439,683,474
4374,Arvin-S-A-1-5-5_frame232.jpg,1280,1024,1,681,444,699,480
4375,Arvin-S-A-1-5-5_frame132.jpg,1280,1024,1,856,206,879,228
4376,Arvin-S-A-1-5-5_frame180.jpg,1280,1024,1,1098,326,1128,369
4377,Arvin-S-A-1-5-5_frame196.jpg,1280,1024,1,666,148,697,172
4378,Arvin-S-A-1-5-5_frame92.jpg,1280,1024,1,472,224,494,253
4379,Arvin-S-A-1-5-5_frame52.jpg,1280,1024,1,476,844,502,860
4380,Arvin-S-A-1-5-5_frame32.jpg,1280,1024,1,694,920,707,934
4381,Arvin-S-A-1-5-5_frame90.jpg,1280,1024,1,445,247,466,277
4382,Arvin-S-A-1-5-5_frame80.jpg,1280,1024,1,344,401,364,430
4383,Arvin-S-A-1-5-5_frame212.jpg,1280,1024,1,527,297,553,336
4384,Arvin-S-A-1-5-5_frame136.jpg,1280,1024,1,844,205,869,225
4385,Arvin-S-A-1-5-5_frame30.jpg,1280,1024,1,705,920,717,935
4386,Arvin-S-A-1-5-5_frame228.jpg,1280,1024,1,643,429,664,465
4387,Arvin-S-A-1-5-5_frame98.jpg,1280,1024,1,556,169,582,197
4388,Arvin-S-A-1-5-5_frame222.jpg,1280,1024,1,585,389,607,429
4389,Arvin-S-A-1-5-5_frame36.jpg,1280,1024,1,664,916,678,930
4390,Arvin-S-A-1-5-5_frame96.jpg,1280,1024,1,530,189,552,212
4391,Arvin-S-A-1-5-5_frame102.jpg,1280,1024,1,616,152,644,175
4392,Arvin-S-A-1-5-5_frame94.jpg,1280,1024,1,497,202,521,231
4393,Arvin-S-A-1-5-5_frame126.jpg,1280,1024,1,851,198,877,219
4394,Arvin-S-A-1-5-5_frame216.jpg,1280,1024,1,544,337,565,376
4395,Arvin-S-A-1-5-5_frame46.jpg,1280,1024,1,555,887,576,904
4396,Arvin-S-A-1-5-5_frame150.jpg,1280,1024,1,655,205,685,226
4398,Arvin-S-A-1-5-5_frame34.jpg,1280,1024,1,678,917,695,937
4400,Arvin-S-A-1-5-5_frame54.jpg,1280,1024,1,448,824,479,846
4401,Arvin-S-A-1-5-5_frame218.jpg,1280,1024,1,555,367,574,395
4402,Arvin-S-A-1-5-5_frame100.jpg,1280,1024,1,585,162,612,188
4403,Arvin-S-A-1-5-5_frame148.jpg,1280,1024,1,699,193,730,212
4404,Arvin-S-A-1-5-5_frame140.jpg,1280,1024,1,817,197,843,216
4405,Arvin-S-A-1-5-5_frame202.jpg,1280,1024,1,575,193,602,226
4406,Arvin-S-A-1-5-5_frame176.jpg,1280,1024,1,1164,516,1184,560
4407,Arvin-S-A-1-5-5_frame204.jpg,1280,1024,1,555,214,581,248
4408,Arvin-S-A-1-5-5_frame108.jpg,1280,1024,1,700,144,729,164
4409,Arvin-S-A-1-5-5_frame138.jpg,1280,1024,1,832,201,859,220
4410,Arvin-S-A-1-5-5_frame206.jpg,1280,1024,1,541,233,566,270
4411,Arvin-S-A-1-5-5_frame18.jpg,1280,1024,1,739,918,754,940
4412,Arvin-S-A-1-5-5_frame116.jpg,1280,1024,1,791,165,818,184
4413,Arvin-S-A-1-5-5_frame48.jpg,1280,1024,1,528,873,553,894
4414,Arvin-S-A-1-5-5_frame224.jpg,1280,1024,1,604,404,624,444
4415,Arvin-S-A-1-5-5_frame112.jpg,1280,1024,1,750,151,779,169
4416,Arvin-S-A-1-5-5_frame186.jpg,1280,1024,1,925,178,951,196
4417,Arvin-S-A-1-5-5_frame170.jpg,1280,1024,1,959,852,1021,892
4418,Arvin-S-A-1-5-5_frame10.jpg,1280,1024,1,743,924,758,942
4419,Arvin-S-A-1-5-5_frame144.jpg,1280,1024,1,771,190,801,208
4420,Arvin-S-A-1-5-5_frame114.jpg,1280,1024,1,773,157,798,176
4421,Arvin-S-A-1-5-5_frame166.jpg,1280,1024,1,655,900,714,938
4423,Arvin-S-A-1-5-5_frame188.jpg,1280,1024,1,864,156,894,170
4424,Arvin-S-A-1-5-5_frame208.jpg,1280,1024,1,533,263,554,291
4425,Arvin-S-A-1-5-5_frame162.jpg,1280,1024,1,422,662,447,703
4426,Arvin-S-A-1-5-5_frame78.jpg,1280,1024,1,334,435,351,462
4427,Arvin-S-A-1-5-5_frame146.jpg,1280,1024,1,740,188,769,207
4428,Arvin-S-A-1-5-5_frame76.jpg,1280,1024,1,323,469,344,502
4429,Arvin-S-A-1-5-5_frame160.jpg,1280,1024,1,411,516,430,563
4430,Arvin-S-A-1-5-5_frame86.jpg,1280,1024,1,399,300,417,330
4431,Arvin-S-A-1-5-5_frame142.jpg,1280,1024,1,798,193,823,211
4432,Arvin-S-A-1-5-5_frame184.jpg,1280,1024,1,982,211,1022,243
4433,Arvin-S-A-2-1-6_frame220.jpg,1280,1024,1,404,656,436,700
4434,Arvin-S-A-2-1-6_frame196.jpg,1280,1024,1,824,199,849,218
4435,Arvin-S-A-2-1-6_frame104.jpg,1280,1024,1,385,773,416,794
4436,Arvin-S-A-2-1-6_frame106.jpg,1280,1024,1,364,747,394,770
4437,Arvin-S-A-2-1-6_frame172.jpg,1280,1024,1,829,181,854,202
4438,Arvin-S-A-2-1-6_frame218.jpg,1280,1024,1,392,519,415,570
4439,Arvin-S-A-2-1-6_frame100.jpg,1280,1024,1,428,817,457,837
4440,Arvin-S-A-2-1-6_frame82.jpg,1280,1024,1,628,916,647,936
4441,Arvin-S-A-2-1-6_frame98.jpg,1280,1024,1,450,835,481,859
4442,Arvin-S-A-2-1-6_frame108.jpg,1280,1024,1,355,722,381,743
4443,Arvin-S-A-2-1-6_frame92.jpg,1280,1024,1,521,877,548,901
4444,Arvin-S-A-2-1-6_frame148.jpg,1280,1024,1,548,163,576,191
4445,Arvin-S-A-2-1-6_frame144.jpg,1280,1024,1,494,192,516,221
4446,Arvin-S-A-2-1-6_frame72.jpg,1280,1024,1,695,923,710,940
4447,Arvin-S-A-2-1-6_frame160.jpg,1280,1024,1,714,142,744,161
4448,Arvin-S-A-2-1-6_frame270.jpg,1280,1024,1,536,295,563,334
4449,Arvin-S-A-2-1-6_frame198.jpg,1280,1024,1,808,193,832,212
4450,Arvin-S-A-2-1-6_frame244.jpg,1280,1024,1,907,167,940,187
4451,Arvin-S-A-2-1-6_frame166.jpg,1280,1024,1,781,158,809,178
4452,Arvin-S-A-2-1-6_frame208.jpg,1280,1024,1,636,204,667,226
4453,Arvin-S-A-2-1-6_frame162.jpg,1280,1024,1,738,147,766,164
4454,Arvin-S-A-2-1-6_frame192.jpg,1280,1024,1,850,208,874,229
4455,Arvin-S-A-2-1-6_frame120.jpg,1280,1024,1,305,537,326,562
4456,Arvin-S-A-2-1-6_frame110.jpg,1280,1024,1,335,694,363,716
4457,Arvin-S-A-2-1-6_frame170.jpg,1280,1024,1,817,176,841,193
4458,Arvin-S-A-2-1-6_frame236.jpg,1280,1024,1,1134,412,1156,460
4459,Arvin-S-A-2-1-6_frame222.jpg,1280,1024,1,484,801,527,841
4460,Arvin-S-A-2-1-6_frame130.jpg,1280,1024,1,339,370,359,403
4461,Arvin-S-A-2-1-6_frame94.jpg,1280,1024,1,498,867,525,888
4462,Arvin-S-A-2-1-6_frame18.jpg,1280,1024,1,733,926,751,946
4463,Arvin-S-A-2-1-6_frame128.jpg,1280,1024,1,327,403,346,431
4464,Arvin-S-A-2-1-6_frame118.jpg,1280,1024,1,306,570,329,594
4465,Arvin-S-A-2-1-6_frame76.jpg,1280,1024,1,673,923,687,938
4466,Arvin-S-A-2-1-6_frame174.jpg,1280,1024,1,838,188,865,209
4467,Arvin-S-A-2-1-6_frame262.jpg,1280,1024,1,540,200,565,234
4468,Arvin-S-A-2-1-6_frame268.jpg,1280,1024,1,528,273,553,310
4469,Arvin-S-A-2-1-6_frame136.jpg,1280,1024,1,396,284,413,312
4470,Arvin-S-A-2-1-6_frame226.jpg,1280,1024,1,815,909,855,943
4471,Arvin-S-A-2-1-6_frame64.jpg,1280,1024,1,720,924,737,944
4472,Arvin-S-A-2-1-6_frame134.jpg,1280,1024,1,375,310,393,341
4473,Arvin-S-A-2-1-6_frame140.jpg,1280,1024,1,442,233,462,266
4474,Arvin-S-A-2-1-6_frame132.jpg,1280,1024,1,356,340,375,370
4475,Arvin-S-A-2-1-6_frame164.jpg,1280,1024,1,760,152,789,172
4476,Arvin-S-A-2-1-6_frame80.jpg,1280,1024,1,645,917,664,935
4477,Arvin-S-A-2-1-6_frame88.jpg,1280,1024,1,566,896,587,920
4478,Arvin-S-A-2-1-6_frame228.jpg,1280,1024,1,961,867,1004,896
4479,Arvin-S-A-2-1-6_frame190.jpg,1280,1024,1,854,210,882,232
4480,Arvin-S-A-2-1-6_frame60.jpg,1280,1024,1,727,925,742,945
4481,Arvin-S-A-2-1-6_frame206.jpg,1280,1024,1,680,191,711,210
4482,Arvin-S-A-2-1-6_frame96.jpg,1280,1024,1,474,852,502,875
4484,Arvin-S-A-2-1-6_frame138.jpg,1280,1024,1,417,256,438,289
4485,Arvin-S-A-2-1-6_frame186.jpg,1280,1024,1,864,213,890,235
4486,Arvin-S-A-2-1-6_frame178.jpg,1280,1024,1,856,201,881,223
4487,Arvin-S-A-2-1-6_frame246.jpg,1280,1024,1,842,143,877,159
4488,Arvin-S-A-2-1-6_frame204.jpg,1280,1024,1,721,185,752,203
4489,Arvin-S-A-2-1-6_frame248.jpg,1280,1024,1,788,131,821,147
4490,Arvin-S-A-2-1-6_frame146.jpg,1280,1024,1,520,176,544,203
4491,Arvin-S-A-2-1-6_frame176.jpg,1280,1024,1,850,195,874,217
4492,Arvin-S-A-2-1-6_frame68.jpg,1280,1024,1,710,925,725,942
4493,Arvin-S-A-2-1-6_frame252.jpg,1280,1024,1,686,126,718,149
4494,Arvin-S-A-2-1-6_frame154.jpg,1280,1024,1,636,141,663,163
4495,Arvin-S-A-2-1-6_frame90.jpg,1280,1024,1,545,892,569,909
4496,Arvin-S-A-2-1-6_frame266.jpg,1280,1024,1,526,245,552,282
4497,Arvin-S-A-2-1-6_frame150.jpg,1280,1024,1,577,153,605,180
4498,Arvin-S-A-2-1-6_frame214.jpg,1280,1024,1,472,323,500,364
4499,Arvin-S-A-2-1-6_frame70.jpg,1280,1024,1,704,925,718,941
4500,Arvin-S-A-2-1-6_frame250.jpg,1280,1024,1,733,125,764,144
4501,Arvin-S-A-2-1-6_frame182.jpg,1280,1024,1,863,208,890,232
4502,Arvin-S-A-2-1-6_frame152.jpg,1280,1024,1,606,145,634,170
4503,Arvin-S-A-2-1-6_frame66.jpg,1280,1024,1,716,923,732,944
4505,Arvin-S-A-2-1-6_frame216.jpg,1280,1024,1,423,408,446,455
4506,Arvin-S-A-2-1-6_frame74.jpg,1280,1024,1,685,922,702,941
4507,Arvin-S-A-2-1-6_frame202.jpg,1280,1024,1,757,186,784,203
4508,Arvin-S-A-2-1-6_frame116.jpg,1280,1024,1,309,603,333,627
4509,Arvin-S-A-2-1-6_frame184.jpg,1280,1024,1,865,212,892,234
4510,Arvin-S-A-2-1-6_frame114.jpg,1280,1024,1,315,634,342,659
4511,Arvin-S-A-2-1-6_frame200.jpg,1280,1024,1,786,187,812,206
4512,Arvin-S-A-2-1-6_frame124.jpg,1280,1024,1,309,469,330,497
4513,Arvin-S-A-2-1-6_frame180.jpg,1280,1024,1,861,205,885,229
4514,Arvin-S-A-2-1-6_frame212.jpg,1280,1024,1,526,265,560,298
4516,Arvin-S-A-2-2-7_frame233.jpg,1280,1024,1,748,188,773,205
4517,Arvin-S-A-2-2-7_frame143.jpg,1280,1024,1,374,763,403,785
4518,Arvin-S-A-2-2-7_frame145.jpg,1280,1024,1,357,736,384,759
4519,Arvin-S-A-2-2-7_frame211.jpg,1280,1024,1,818,186,842,206
4520,Arvin-S-A-2-2-7_frame255.jpg,1280,1024,1,587,889,645,924
4523,Arvin-S-A-2-2-7_frame135.jpg,1280,1024,1,456,847,484,869
4524,Arvin-S-A-2-2-7_frame147.jpg,1280,1024,1,343,714,365,734
4526,Arvin-S-A-2-2-7_frame187.jpg,1280,1024,1,566,161,592,184
4527,Arvin-S-A-2-2-7_frame183.jpg,1280,1024,1,509,186,531,212
4528,Arvin-S-A-2-2-7_frame113.jpg,1280,1024,1,673,924,688,942
4529,Arvin-S-A-2-2-7_frame199.jpg,1280,1024,1,725,150,751,168
4530,Arvin-S-A-2-2-7_frame303.jpg,1280,1024,1,538,336,559,374
4531,Arvin-S-A-2-2-7_frame235.jpg,1280,1024,1,714,188,742,205
4533,Arvin-S-A-2-2-7_frame205.jpg,1280,1024,1,783,169,807,186
4534,Arvin-S-A-2-2-7_frame245.jpg,1280,1024,1,475,314,506,352
4535,Arvin-S-A-2-2-7_frame201.jpg,1280,1024,1,746,155,770,173
4536,Arvin-S-A-2-2-7_frame229.jpg,1280,1024,1,794,193,816,212
4538,Arvin-S-A-2-2-7_frame149.jpg,1280,1024,1,328,683,353,703
4539,Arvin-S-A-2-2-7_frame209.jpg,1280,1024,1,809,181,834,200
4540,Arvin-S-A-2-2-7_frame269.jpg,1280,1024,1,1084,343,1113,388
4541,Arvin-S-A-2-2-7_frame267.jpg,1280,1024,1,1125,431,1146,482
4542,Arvin-S-A-2-2-7_frame169.jpg,1280,1024,1,344,356,364,385
4543,Arvin-S-A-2-2-7_frame131.jpg,1280,1024,1,503,878,528,894
4544,Arvin-S-A-2-2-7_frame293.jpg,1280,1024,1,539,233,562,265
4545,Arvin-S-A-2-2-7_frame167.jpg,1280,1024,1,331,389,349,416
4546,Arvin-S-A-2-2-7_frame157.jpg,1280,1024,1,300,557,320,583
4547,Arvin-S-A-2-2-7_frame117.jpg,1280,1024,1,645,921,662,937
4548,Arvin-S-A-2-2-7_frame213.jpg,1280,1024,1,828,192,848,213
4549,Arvin-S-A-2-2-7_frame291.jpg,1280,1024,1,555,210,580,242
4550,Arvin-S-A-2-2-7_frame301.jpg,1280,1024,1,530,319,551,356
4552,Arvin-S-A-2-2-7_frame295.jpg,1280,1024,1,531,255,551,289
4553,Arvin-S-A-2-2-7_frame105.jpg,1280,1024,1,707,922,722,944
4554,Arvin-S-A-2-2-7_frame173.jpg,1280,1024,1,385,295,401,323
4555,Arvin-S-A-2-2-7_frame179.jpg,1280,1024,1,458,223,474,250
4556,Arvin-S-A-2-2-7_frame171.jpg,1280,1024,1,364,325,381,352
4557,Arvin-S-A-2-2-7_frame203.jpg,1280,1024,1,764,162,790,180
4558,Arvin-S-A-2-2-7_frame259.jpg,1280,1024,1,918,881,967,909
4559,Arvin-S-A-2-2-7_frame125.jpg,1280,1024,1,573,905,593,922
4560,Arvin-S-A-2-2-7_frame297.jpg,1280,1024,1,526,277,548,313
4561,Arvin-S-A-2-2-7_frame227.jpg,1280,1024,1,811,197,832,217
4562,Arvin-S-A-2-2-7_frame101.jpg,1280,1024,1,717,922,733,944
4563,Arvin-S-A-2-2-7_frame243.jpg,1280,1024,1,532,262,563,293
4564,Arvin-S-A-2-2-7_frame133.jpg,1280,1024,1,481,860,507,882
4565,Arvin-S-A-2-2-7_frame261.jpg,1280,1024,1,1047,781,1075,818
4566,Arvin-S-A-2-2-7_frame177.jpg,1280,1024,1,431,244,449,272
4567,Arvin-S-A-2-2-7_frame225.jpg,1280,1024,1,817,199,842,219
4568,Arvin-S-A-2-2-7_frame217.jpg,1280,1024,1,837,199,857,219
4569,Arvin-S-A-2-2-7_frame275.jpg,1280,1024,1,910,183,939,198
4570,Arvin-S-A-2-2-7_frame241.jpg,1280,1024,1,585,224,617,251
4571,Arvin-S-A-2-2-7_frame277.jpg,1280,1024,1,847,158,883,172
4574,Arvin-S-A-2-2-7_frame109.jpg,1280,1024,1,691,926,707,943
4575,Arvin-S-A-2-2-7_frame281.jpg,1280,1024,1,733,141,764,158
4576,Arvin-S-A-2-2-7_frame193.jpg,1280,1024,1,649,144,678,165
4577,Arvin-S-A-2-2-7_frame127.jpg,1280,1024,1,550,897,572,914
4578,Arvin-S-A-2-2-7_frame299.jpg,1280,1024,1,525,298,547,335
4579,Arvin-S-A-2-2-7_frame189.jpg,1280,1024,1,594,153,621,175
4580,Arvin-S-A-2-2-7_frame251.jpg,1280,1024,1,397,628,420,671
4581,Arvin-S-A-2-2-7_frame111.jpg,1280,1024,1,684,924,698,940
4582,Arvin-S-A-2-2-7_frame279.jpg,1280,1024,1,787,146,822,159
4583,Arvin-S-A-2-2-7_frame221.jpg,1280,1024,1,830,202,855,222
4584,Arvin-S-A-2-2-7_frame191.jpg,1280,1024,1,624,147,650,168
4586,Arvin-S-A-2-2-7_frame181.jpg,1280,1024,1,482,205,502,231
4587,Arvin-S-A-2-2-7_frame253.jpg,1280,1024,1,454,768,504,820
4588,Arvin-S-A-2-2-7_frame115.jpg,1280,1024,1,659,920,677,942
4589,Arvin-S-A-2-2-7_frame239.jpg,1280,1024,1,635,204,664,224
4590,Arvin-S-A-2-2-7_frame155.jpg,1280,1024,1,303,592,325,614
4591,Arvin-S-A-2-2-7_frame223.jpg,1280,1024,1,828,202,850,222
4592,Arvin-S-A-2-2-7_frame153.jpg,1280,1024,1,308,622,331,646
4593,Arvin-S-A-2-2-7_frame237.jpg,1280,1024,1,677,193,707,212
4595,Arvin-S-A-2-2-7_frame219.jpg,1280,1024,1,838,202,857,222
4596,Arvin-S-A-2-2-7_frame249.jpg,1280,1024,1,393,497,413,550
4597,Arvin-S-A-2-3-9_frame202.jpg,1280,1024,1,597,170,627,201
4598,Arvin-S-A-2-3-9_frame242.jpg,1280,1024,1,724,447,742,478
4599,Arvin-S-A-2-3-9_frame120.jpg,1280,1024,1,797,187,820,205
4600,Arvin-S-A-2-3-9_frame248.jpg,1280,1024,1,738,450,756,479
4601,Arvin-S-A-2-3-9_frame162.jpg,1280,1024,1,398,584,423,636
4602,Arvin-S-A-2-3-9_frame80.jpg,1280,1024,1,347,391,364,420
4603,Arvin-S-A-2-3-9_frame214.jpg,1280,1024,1,551,310,579,348
4604,Arvin-S-A-2-3-9_frame8.jpg,1280,1024,1,728,927,741,941
4606,Arvin-S-A-2-3-9_frame50.jpg,1280,1024,1,450,833,475,851
4607,Arvin-S-A-2-3-9_frame32.jpg,1280,1024,1,639,919,661,937
4608,Arvin-S-A-2-3-9_frame48.jpg,1280,1024,1,471,850,498,872
4609,Arvin-S-A-2-3-9_frame60.jpg,1280,1024,1,357,716,379,738
4610,Arvin-S-A-2-3-9_frame42.jpg,1280,1024,1,541,888,565,911
4612,Arvin-S-A-2-3-9_frame108.jpg,1280,1024,1,682,154,708,175
4613,Arvin-S-A-2-3-9_frame244.jpg,1280,1024,1,729,449,748,481
4614,Arvin-S-A-2-3-9_frame126.jpg,1280,1024,1,824,204,847,224
4615,Arvin-S-A-2-3-9_frame188.jpg,1280,1024,1,924,168,962,190
4617,Arvin-S-A-2-3-9_frame208.jpg,1280,1024,1,549,238,576,273
4618,Arvin-S-A-2-3-9_frame260.jpg,1280,1024,1,753,450,774,479
4619,Arvin-S-A-2-3-9_frame276.jpg,1280,1024,1,759,450,786,481
4620,Arvin-S-A-2-3-9_frame128.jpg,1280,1024,1,829,208,852,228
4621,Arvin-S-A-2-3-9_frame200.jpg,1280,1024,1,625,152,657,180
4623,Arvin-S-A-2-3-9_frame76.jpg,1280,1024,1,326,457,344,483
4624,Arvin-S-A-2-3-9_frame64.jpg,1280,1024,1,332,653,357,680
4625,Arvin-S-A-2-3-9_frame172.jpg,1280,1024,1,984,840,1035,878
4626,Arvin-S-A-2-3-9_frame136.jpg,1280,1024,1,821,208,845,231
4627,Arvin-S-A-2-3-9_frame44.jpg,1280,1024,1,518,878,542,899
4628,Arvin-S-A-2-3-9_frame90.jpg,1280,1024,1,441,253,460,280
4629,Arvin-S-A-2-3-9_frame272.jpg,1280,1024,1,761,450,784,479
4630,Arvin-S-A-2-3-9_frame88.jpg,1280,1024,1,419,277,437,304
4631,Arvin-S-A-2-3-9_frame74.jpg,1280,1024,1,319,487,340,515
4632,Arvin-S-A-2-3-9_frame250.jpg,1280,1024,1,742,451,759,478
4633,Arvin-S-A-2-3-9_frame140.jpg,1280,1024,1,796,204,821,222
4634,Arvin-S-A-2-3-9_frame236.jpg,1280,1024,1,703,443,717,475
4635,Arvin-S-A-2-3-9_frame240.jpg,1280,1024,1,717,446,736,482
4636,Arvin-S-A-2-3-9_frame100.jpg,1280,1024,1,571,171,596,195
4637,Arvin-S-A-2-3-9_frame264.jpg,1280,1024,1,753,450,778,483
4638,Arvin-S-A-2-3-9_frame228.jpg,1280,1024,1,654,418,674,455
4639,Arvin-S-A-2-3-9_frame96.jpg,1280,1024,1,516,195,538,221
4640,Arvin-S-A-2-3-9_frame104.jpg,1280,1024,1,627,157,654,178
4641,Arvin-S-A-2-3-9_frame94.jpg,1280,1024,1,489,213,512,239
4642,Arvin-S-A-2-3-9_frame130.jpg,1280,1024,1,831,210,854,231
4643,Arvin-S-A-2-3-9_frame254.jpg,1280,1024,1,744,451,767,484
4644,Arvin-S-A-2-3-9_frame38.jpg,1280,1024,1,586,904,608,927
4645,Arvin-S-A-2-3-9_frame266.jpg,1280,1024,1,753,449,778,481
4646,Arvin-S-A-2-3-9_frame154.jpg,1280,1024,1,553,251,586,283
4648,Arvin-S-A-2-3-9_frame212.jpg,1280,1024,1,549,286,573,324
4649,Arvin-S-A-2-3-9_frame186.jpg,1280,1024,1,985,204,1019,232
4652,Arvin-S-A-2-3-9_frame102.jpg,1280,1024,1,600,161,628,183
4653,Arvin-S-A-2-3-9_frame152.jpg,1280,1024,1,606,220,640,247
4654,Arvin-S-A-2-3-9_frame144.jpg,1280,1024,1,756,195,783,215
4655,Arvin-S-A-2-3-9_frame18.jpg,1280,1024,1,713,924,729,945
4658,Arvin-S-A-2-3-9_frame110.jpg,1280,1024,1,706,157,732,176
4659,Arvin-S-A-2-3-9_frame142.jpg,1280,1024,1,777,199,805,219
4660,Arvin-S-A-2-3-9_frame222.jpg,1280,1024,1,609,387,629,423
4661,Arvin-S-A-2-3-9_frame26.jpg,1280,1024,1,682,925,697,940
4662,Arvin-S-A-2-3-9_frame118.jpg,1280,1024,1,783,179,809,199
4663,Arvin-S-A-2-3-9_frame40.jpg,1280,1024,1,564,898,586,920
4664,Arvin-S-A-2-3-9_frame252.jpg,1280,1024,1,745,450,764,480
4665,Arvin-S-A-2-3-9_frame114.jpg,1280,1024,1,747,167,774,184
4666,Arvin-S-A-2-3-9_frame194.jpg,1280,1024,1,749,127,787,145
4667,Arvin-S-A-2-3-9_frame224.jpg,1280,1024,1,624,399,644,436
4668,Arvin-S-A-2-3-9_frame22.jpg,1280,1024,1,700,923,718,943
4669,Arvin-S-A-2-3-9_frame148.jpg,1280,1024,1,693,196,723,216
4670,Arvin-S-A-2-3-9_frame116.jpg,1280,1024,1,767,172,791,192
4671,Arvin-S-A-2-3-9_frame220.jpg,1280,1024,1,591,374,613,408
4672,Arvin-S-A-2-3-9_frame106.jpg,1280,1024,1,654,154,682,175
4673,Arvin-S-A-2-3-9_frame198.jpg,1280,1024,1,661,139,692,164
4674,Arvin-S-A-2-3-9_frame230.jpg,1280,1024,1,669,430,687,463
4675,Arvin-S-A-2-3-9_frame180.jpg,1280,1024,1,1134,403,1160,455
4676,Arvin-S-A-2-3-9_frame72.jpg,1280,1024,1,317,522,338,552
4677,Arvin-S-A-2-3-9_frame150.jpg,1280,1024,1,653,204,681,226
4680,Arvin-S-A-2-3-9_frame82.jpg,1280,1024,1,361,361,379,388
4681,Arvin-S-A-2-3-9_frame146.jpg,1280,1024,1,729,194,756,212
4682,Arvin-S-A-2-3-9_frame192.jpg,1280,1024,1,804,131,843,147
4683,Arvin-S-A-2-4-10_frame238.jpg,1280,1024,1,1080,303,1112,346
4684,Arvin-S-A-2-4-10_frame174.jpg,1280,1024,1,783,180,808,201
4685,Arvin-S-A-2-4-10_frame166.jpg,1280,1024,1,695,153,725,174
4686,Arvin-S-A-2-4-10_frame106.jpg,1280,1024,1,459,842,481,867
4687,Arvin-S-A-2-4-10_frame132.jpg,1280,1024,1,312,481,333,510
4688,Arvin-S-A-2-4-10_frame88.jpg,1280,1024,1,643,919,660,937
4691,Arvin-S-A-2-4-10_frame98.jpg,1280,1024,1,551,896,573,914
4693,Arvin-S-A-2-4-10_frame150.jpg,1280,1024,1,472,218,492,246
4695,Arvin-S-A-2-4-10_frame262.jpg,1280,1024,1,545,251,563,277
4697,Arvin-S-A-2-4-10_frame216.jpg,1280,1024,1,413,433,439,482
4698,Arvin-S-A-2-4-10_frame242.jpg,1280,1024,1,957,191,1000,225
4699,Arvin-S-A-2-4-10_frame232.jpg,1280,1024,1,1129,604,1163,664
4700,Arvin-S-A-2-4-10_frame168.jpg,1280,1024,1,720,159,749,178
4702,Arvin-S-A-2-4-10_frame126.jpg,1280,1024,1,310,583,333,608
4703,Arvin-S-A-2-4-10_frame116.jpg,1280,1024,1,362,734,390,757
4704,Arvin-S-A-2-4-10_frame244.jpg,1280,1024,1,895,162,923,177
4705,Arvin-S-A-2-4-10_frame264.jpg,1280,1024,1,536,264,559,301
4706,Arvin-S-A-2-4-10_frame176.jpg,1280,1024,1,798,189,823,209
4707,Arvin-S-A-2-4-10_frame240.jpg,1280,1024,1,1022,240,1058,275
4708,Arvin-S-A-2-4-10_frame136.jpg,1280,1024,1,329,412,350,443
4709,Arvin-S-A-2-4-10_frame100.jpg,1280,1024,1,529,883,555,907
4710,Arvin-S-A-2-4-10_frame258.jpg,1280,1024,1,575,198,600,232
4711,Arvin-S-A-2-4-10_frame134.jpg,1280,1024,1,320,446,339,477
4712,Arvin-S-A-2-4-10_frame124.jpg,1280,1024,1,313,616,340,643
4713,Arvin-S-A-2-4-10_frame172.jpg,1280,1024,1,763,172,790,192
4714,Arvin-S-A-2-4-10_frame180.jpg,1280,1024,1,820,203,846,226
4715,Arvin-S-A-2-4-10_frame256.jpg,1280,1024,1,600,178,628,209
4716,Arvin-S-A-2-4-10_frame70.jpg,1280,1024,1,715,926,730,943
4717,Arvin-S-A-2-4-10_frame72.jpg,1280,1024,1,711,923,727,944
4720,Arvin-S-A-2-4-10_frame140.jpg,1280,1024,1,359,348,378,378
4722,Arvin-S-A-2-4-10_frame138.jpg,1280,1024,1,343,380,363,410
4723,Arvin-S-A-2-4-10_frame170.jpg,1280,1024,1,743,164,771,184
4724,Arvin-S-A-2-4-10_frame94.jpg,1280,1024,1,591,908,612,928
4725,Arvin-S-A-2-4-10_frame228.jpg,1280,1024,1,988,844,1030,878
4726,Arvin-S-A-2-4-10_frame194.jpg,1280,1024,1,820,222,845,244
4728,Arvin-S-A-2-4-10_frame210.jpg,1280,1024,1,572,242,606,271
4729,Arvin-S-A-2-4-10_frame102.jpg,1280,1024,1,504,872,531,896
